,Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population_x, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Continent,Least Developed,Life Expectancy,Population_y,CO2 emissions,Health expenditure,Electric power consumption,Forest area,GDP per capita,Individuals using the Internet,Military expenditure,People practicing open defecation,People using at least basic drinking water services,Obesity among adults,Beer consumption per capita
77,Armenia,2002,Developing,72.6,134.0,1,2.86,57.17810403,91.0,40,47.8,1,96.0,5.4,94.0,0.1,783.261699,333897.0,2.1,2.1,0.645,10.8,Asia,False,72.112,3033976,1.028353516,7.61359835,1269.222726,11.66926589,3461.274065,1.960405046,2.697714749,0.075452466,95.78067376,14.9,0.1667
78,Armenia,2001,Developing,72.6,141.0,1,2.86,53.19373012,69.0,69,47.4,1,97.0,5.94,94.0,0.1,694.435119,35655.0,2.1,2.1,0.644,11.1,Asia,False,71.8,3050686,1.180062452,4.64562702,1297.564469,11.67657183,2994.248091,1.631094667,3.127249385,0.075540822,95.49284638,14.6,0.23541
79,Armenia,2000,Developing,72.0,142.0,1,2.9,32.75626853,55.0,15,47.1,1,96.0,6.25,93.0,0.1,622.7427477,369588.0,2.1,2.2,0.639,11.2,Asia,False,71.409,3069597,1.159761363,4.19580364,1307.534428,11.68387777,2655.323984,1.300470022,3.560024873,0.075707442,95.22086305,14.4,0.18443
80,Australia,2015,Developed,82.8,59.0,1,,0.0,93.0,74,66.6,1,93.0,,93.0,0.1,56554.3876,23789338.0,0.6,0.6,0.937,20.4,Oceania,False,82.4,23815995,15.863288,9.32758904,10071.39898,17.3248246,46248.61646,84.56051491,1.951027863,0.0,99.97000567,29.8,3.76
81,Australia,2014,Developed,82.7,6.0,1,9.71,10769.36305,91.0,340,66.1,1,92.0,9.42,92.0,0.1,62214.6912,2346694.0,0.6,0.6,0.936,20.4,Oceania,False,82.3,23475686,15.83042152,9.03597069,10220.8873,17.23244601,46880.89518,84.0,1.772233857,0.0,99.9614791,29.1,4.02
82,Australia,2013,Developed,82.5,61.0,1,9.87,11734.85381,91.0,158,65.5,1,91.0,9.36,91.0,0.1,67792.3386,23117353.0,0.6,0.6,0.933,20.3,Oceania,False,82.14878049,23128129,16.44231571,8.76116371,10407.74031,17.14006743,45906.44004,83.45349717,1.639720581,0.0,99.90958842,28.5,4.04
83,Australia,2012,Developed,82.3,61.0,1,10.03,11714.99858,91.0,199,65.0,1,92.0,9.36,92.0,0.1,67677.63477,22728254.0,0.6,0.6,0.93,20.1,Oceania,False,82.04634146,22733465,17.02204223,8.67564774,10627.29387,17.04768884,42836.67186,79.0,1.671015795,0.0,99.90076728,27.9,4.14
84,Australia,2011,Developed,82.0,63.0,1,10.3,10986.26527,92.0,190,64.4,1,92.0,9.2,92.0,0.1,62245.129,223424.0,0.6,0.6,0.927,19.8,Oceania,False,81.89512195,22340024,17.29541584,8.54153824,10726.92818,16.95531026,42003.15806,79.48769771,1.757078228,0.0,99.89196863,27.3,4.31
85,Australia,2010,Developed,81.9,64.0,1,10.52,8875.786493,92.0,70,63.9,1,92.0,9.2,92.0,0.1,51874.848,223175.0,0.7,0.6,0.927,19.5,Oceania,False,81.69512195,22031750,17.59006927,8.4308424,10791.5931,16.86293167,39336.66348,76.0,1.856791362,0.0,99.88315015,26.7,4.51
86,Australia,2009,Developed,81.7,66.0,1,10.62,7172.275229,94.0,104,63.4,1,92.0,9.5,92.0,0.1,42742.99898,216917.0,0.7,0.6,0.925,19.1,Oceania,False,81.54390244,21691700,18.22309955,8.56316471,10749.11055,16.89245408,40281.79967,74.25,1.926908956,0.0,99.86367093,26.2,4.68
87,Australia,2008,Developed,81.3,66.0,1,10.76,8547.292357,94.0,65,62.9,1,92.0,8.78,92.0,0.1,49664.6854,212492.0,0.7,0.6,0.921,19.1,Oceania,False,81.39512195,21249200,18.30374802,8.25585651,10972.89174,16.92197649,37499.52513,71.67,1.798547172,0.0,99.84255603,25.7,4.69
88,Australia,2007,Developed,81.3,66.0,1,10.56,872.5986092,94.0,11,62.5,2,92.0,8.53,92.0,0.1,4991.98289,28276.0,0.7,0.6,0.918,19.0,Oceania,False,81.29268293,20827600,18.52109701,8.06755352,10490.48454,16.9514989,36599.85073,69.45,1.815342245,0.0,99.82125589,25.1,4.63
89,Australia,2006,Developed,81.2,66.0,1,10.31,6187.062017,95.0,0,62.0,2,92.0,8.49,92.0,0.1,36118.28381,26979.0,0.7,0.6,0.915,20.3,Oceania,False,81.04146341,20697900,18.14145349,7.98943853,10458.45019,16.98102131,34369.61939,66.0,1.822330926,0.0,99.79977738,24.6,4.63
90,Australia,2005,Developed,81.0,67.0,1,10.3,579.1331637,95.0,10,61.5,2,92.0,8.45,92.0,0.1,3416.71483,23948.0,0.7,0.6,0.91,20.3,Oceania,False,80.84146341,20394800,18.14629201,7.99008226,10554.81582,17.01054372,32653.40162,63.0,1.80249268,0.0,99.77814769,24.0,4.62
91,Australia,2004,Developed,86.0,69.0,1,9.84,588.568371,95.0,70,6.9,1,92.0,8.57,92.0,0.1,3472.37977,21274.0,0.7,0.6,0.908,20.7,Oceania,False,80.4902439,20127400,18.17472687,8.10948753,10434.87439,17.04006613,31407.46145,62.814,1.827410769,0.0,99.75634373,23.5,4.57
92,Australia,2003,Developed,83.0,71.0,1,9.97,3829.550928,95.0,91,6.3,1,92.0,8.32,93.0,0.1,23465.38559,198954.0,0.7,0.7,0.905,20.6,Oceania,False,80.23902439,19895400,17.72168373,7.90449524,10813.12273,17.06958853,29807.40956,62.757,1.846289689,0.0,99.73436091,22.9,4.96
93,Australia,2002,Developed,79.9,73.0,1,9.84,46.3871819,95.0,32,59.6,2,92.0,8.39,92.0,0.1,281.81763,196514.0,0.7,0.7,0.902,20.1,Oceania,False,79.93658537,19651400,17.9819247,7.89332151,10636.37769,17.09911094,28768.72863,60.564,1.873964621,0.0,99.71219332,22.3,4.97
94,Australia,2001,Developed,79.9,75.0,1,9.53,3064.301144,94.0,141,59.0,2,91.0,8.18,92.0,0.1,19517.84168,19413.0,0.7,0.7,0.899,20.5,Oceania,False,79.63414634,19413000,17.80456395,7.69622898,10193.91218,17.12863335,27439.82779,52.68926643,1.870093879,0.0,99.71124501,21.7,4.8
95,Australia,2000,Developed,79.5,78.0,1,10.17,347.18736,,108,58.2,2,9.0,8.8,9.0,0.1,2169.921,19153.0,0.7,0.7,0.897,20.4,Oceania,False,79.23414634,19153000,17.7230721,7.61383343,10036.45778,17.15815576,26343.0767,46.75611561,1.829841913,0.0,99.71229832,21.0,5.07
96,Austria,2015,Developed,81.5,65.0,0,,0.0,93.0,309,57.6,0,93.0,,93.0,0.1,43665.947,8633169.0,1.9,2.1,0.892,15.9,Europe,False,81.1902439,8642699,7.317158873,10.36746693,8355.841952,47.03332525,49865.90394,83.94014193,0.698138152,0.0,100.0,21.5,6.1
97,Austria,2014,Developed,81.4,66.0,0,12.32,8350.193523,98.0,117,57.1,0,98.0,11.21,98.0,0.1,51322.63997,8541575.0,1.8,2.0,0.892,15.9,Europe,False,81.4902439,8546356,7.260404228,10.36809254,8509.61158,46.9897237,48799.71547,80.99582496,0.747780095,0.0,100.0000028,21.0,6.2
98,Austria,2013,Developed,81.1,68.0,0,11.82,90.58501176,95.0,0,56.6,0,95.0,11.14,95.0,0.1,554.71532,8479375.0,1.8,2.0,0.887,15.7,Europe,False,81.13658537,8479823,7.753699576,10.28574944,8548.882199,46.94612215,47922.04912,80.6188,0.750825383,0.0,100.0000029,20.5,6.1
99,Austria,2012,Developed,88.0,7.0,0,12.26,7878.372355,92.0,36,56.1,0,92.0,11.17,92.0,0.1,48333.57273,8429991.0,1.8,2.0,0.884,15.7,Europe,False,80.93658537,8429991,7.723614487,10.19915581,8425.167753,46.9025206,46457.34578,80.02999392,0.778464251,0.0,100.0000029,20.1,6.3
100,Austria,2011,Developed,88.0,73.0,0,12.04,8272.306757,89.0,68,55.7,0,89.0,1.94,89.0,0.1,51126.74139,8391643.0,1.7,2.0,0.88,15.7,Europe,False,80.98292683,8391643,8.135474381,10.02613258,8382.711154,46.85891905,44452.73275,78.7399931,0.790897558,0.0,100.0000029,19.6,6.1
101,Austria,2010,Developed,84.0,75.0,0,12.1,7423.228774,86.0,52,55.2,0,86.0,11.17,86.0,0.1,46657.629,836344.0,1.7,1.9,0.872,15.4,Europe,False,80.5804878,8363404,8.365014901,10.22101879,7944.796096,46.8153175,42009.43853,75.17,0.821232712,0.0,100.0000029,19.2,6.1
102,Austria,2009,Developed,82.0,77.0,0,11.3,8053.557638,83.0,49,54.7,0,83.0,11.19,83.0,0.1,47654.18721,8343323.0,1.7,1.9,0.87,15.3,Europe,False,80.33170732,8343323,7.721143982,10.22582531,8233.014833,46.7849491,40918.13212,73.45,0.833379565,0.0,100.0,18.7,6.11278
103,Austria,2008,Developed,84.0,76.0,0,12.0,8329.731655,83.0,448,54.2,0,83.0,1.6,83.0,0.1,51386.37665,8321496.0,1.7,1.9,0.864,15.1,Europe,False,80.43170732,8321496,8.49967402,9.72564602,8207.474739,46.75458071,41316.22518,72.87,0.870705123,0.0,100.0,18.3,6.36804
104,Austria,2007,Developed,81.0,8.0,0,12.5,7453.8644,85.0,20,53.7,0,85.0,1.4,85.0,0.1,46586.6525,8295487.0,1.7,1.9,0.86,15.2,Europe,False,80.1804878,8295487,8.587801761,9.53209686,8244.401952,46.72421231,39430.60917,69.37,0.900457173,0.0,99.99999706,17.9,6.39019
105,Austria,2006,Developed,79.8,81.0,0,12.4,69.92899358,83.0,23,53.2,0,83.0,1.35,83.0,0.1,443.99361,8268641.0,1.7,1.9,0.854,15.0,Europe,False,79.8804878,8268641,8.961569195,9.5311327,7977.681597,46.69384392,37662.18517,63.6,0.785813244,0.0,100.0000029,17.5,6.41038
106,Austria,2005,Developed,79.4,85.0,0,12.4,5992.588029,86.0,9,52.7,0,86.0,1.53,86.0,0.1,38242.4252,8227829.0,1.7,1.9,0.848,14.9,Europe,False,79.33170732,8227829,9.26611356,9.62702942,7808.157792,46.66347552,35013.71404,58.0,0.850142574,0.0,99.99999704,17.0,6.42642
107,Austria,2004,Developed,79.3,86.0,0,12.1,5316.877456,83.0,15,52.2,0,83.0,1.56,83.0,0.1,36693.4262,8171966.0,1.7,1.9,0.841,14.7,Europe,False,79.1804878,8171966,9.2756141,9.70939827,7695.080037,46.63310713,33773.82578,54.28,0.893480466,0.0,100.000003,16.6,6.68129
108,Austria,2003,Developed,78.8,88.0,0,12.2,504.4308735,83.0,90,51.7,0,84.0,1.48,84.0,0.1,3212.9355,8121423.0,1.7,1.9,0.837,14.7,Europe,False,78.63170732,8121423,9.168343908,9.5472393,7427.656445,46.60273873,32144.24181,42.7,0.913640319,0.0,100.000003,16.2,6.69314
109,Austria,2002,Developed,78.7,9.0,0,12.5,3979.057728,81.0,0,51.2,0,82.0,1.27,83.0,0.1,26351.37568,881957.0,1.7,1.9,0.847,16.1,Europe,False,78.67804878,8081957,8.583317475,9.3947649,7333.231953,46.57237033,31178.69333,36.56,0.883527837,0.0,100.000003,15.8,6.58281
110,Austria,2001,Developed,78.6,92.0,0,12.4,3582.848308,44.0,0,5.6,0,83.0,1.12,84.0,0.1,24489.73553,842293.0,1.7,1.9,0.837,15.5,Europe,False,78.57560976,8042293,8.444109161,9.26942921,7076.269483,46.54200194,29702.79753,39.18545018,0.908240041,0.0,100.0,15.4,6.59497
111,Austria,2000,Developed,78.1,96.0,0,13.2,3557.455507,33.0,0,5.1,0,71.0,1.6,81.0,0.1,24517.26745,811566.0,1.7,1.9,0.833,15.4,Europe,False,78.12682927,8011566,7.929785513,9.20371437,6972.189816,46.51163354,29376.01974,33.73013295,0.98031858,0.0,100.0,15.0,6.8532
112,Bahrain,2015,Developing,76.9,69.0,0,,0.0,98.0,0,63.6,0,98.0,,98.0,0.1,22688.87824,,6.2,6.1,0.823,14.5,Asia,False,76.762,1371853,22.29101801,4.9869976,19596.9831,0.771208226,45575.78357,93.4783008,4.632877365,0.0,100.0,28.1,0.39
113,Bahrain,2014,Developing,76.8,7.0,0,1.57,367.2556742,98.0,46,62.9,0,98.0,4.98,98.0,0.1,24983.3792,,6.1,6.0,0.82,14.5,Asia,False,76.624,1336073,22.66343283,4.40681839,18693.12388,0.757457847,51101.97702,90.50313348,4.418589461,0.0,100.0,27.4,0.38
114,Bahrain,2013,Developing,76.7,7.0,0,1.65,3.968695982,99.0,0,62.2,0,99.0,4.69,99.0,0.1,251.18329,,6.1,6.0,0.815,14.5,Asia,False,76.484,1315029,21.93867997,4.30853891,17849.25789,0.737662338,51494.41172,90.0000397,4.141451788,0.0,100.0,26.8,0.37
115,Bahrain,2012,Developing,76.5,71.0,0,1.7,2211.215778,99.0,0,61.5,0,99.0,4.37,99.0,0.1,23649.36661,,6.1,6.0,0.812,14.5,Asia,False,76.342,1299942,20.90093256,4.10642147,17912.56602,0.716883117,50675.62102,88.0,3.844573702,0.0,99.99933883,26.2,0.36
116,Bahrain,2011,Developing,76.1,76.0,0,1.66,197.7734681,99.0,0,6.8,0,99.0,3.4,99.0,0.1,2281.1242,,6.1,6.0,0.812,14.4,Asia,False,76.2,1278153,20.35750059,3.57691312,18038.23787,0.698826597,47377.49831,76.9999665,3.591497227,0.0,99.99190064,25.6,0.34
117,Bahrain,2010,Developing,76.1,73.0,0,1.93,266.7696122,99.0,0,6.1,0,99.0,3.64,99.0,0.1,2722.1389,,6.0,5.9,0.81,14.4,Asia,False,76.057,1240864,20.92896507,3.84291482,17459.65445,0.682414698,46878.08608,55.0,3.277755942,0.0,99.98446244,25.0,0.47
118,Bahrain,2009,Developing,76.0,74.0,0,1.95,332.9347646,98.0,3,59.3,0,97.0,3.79,98.0,0.1,19356.67236,,6.0,5.9,0.814,14.4,Asia,False,75.913,1185075,20.8594387,4.05684614,18491.08909,0.664473684,46487.14945,53.0,3.61053525,0.0,99.97702425,24.5,0.46419
119,Bahrain,2008,Developing,75.8,76.0,0,2.0,231.5478912,97.0,2,58.5,0,97.0,3.17,97.0,0.1,2367.56535,,6.0,5.9,0.815,14.4,Asia,False,75.77,1114645,22.21335064,3.28510404,20592.24422,0.644736842,47893.28238,51.95,2.800161369,0.0,99.96958606,23.9,0.46918
120,Bahrain,2007,Developing,75.6,77.0,0,2.0,278.3602806,97.0,7,57.6,0,97.0,3.8,97.0,0.1,2977.1153,,6.1,5.9,0.813,14.4,Asia,False,75.625,1035924,22.20240095,3.30373311,21508.24845,0.633333333,47590.92303,32.91,2.956990234,0.0,99.96214787,23.4,0.48679
121,Bahrain,2006,Developing,75.5,79.0,0,2.1,170.7374027,98.0,3,56.8,0,98.0,3.8,98.0,0.1,1937.99549,,6.1,5.9,0.81,14.2,Asia,False,75.478,958423,23.46563028,3.06248927,21325.8176,0.621621622,46249.75444,28.24395243,3.102947728,0.0,99.95470968,22.9,0.50684
122,Bahrain,2005,Developing,75.3,81.0,0,2.05,1553.468944,98.0,4,56.1,0,98.0,3.16,98.0,0.1,17959.17854,,6.1,5.9,0.806,14.0,Asia,False,75.326,889157,23.26923202,3.17561626,18983.04023,0.601351351,45422.94184,21.30373351,3.214381095,0.0,99.94727148,22.5,0.52709
123,Bahrain,2004,Developing,75.2,83.0,0,2.16,1380.228095,98.0,11,55.6,0,98.0,3.37,98.0,0.1,15846.47641,,6.1,5.9,0.803,13.9,Asia,False,75.167,829846,21.60641891,3.47338176,19775.06331,0.589041096,44197.88582,21.45868051,4.044928848,0.0,99.93983329,22.1,0.52948
124,Bahrain,2003,Developing,75.0,85.0,0,2.16,1214.558167,98.0,12,55.2,0,97.0,3.74,97.0,0.1,14221.99259,,6.1,5.9,0.798,13.7,Asia,False,74.999,778708,23.03816133,3.98856878,20016.59548,0.576388889,42875.91163,21.55494499,4.658832803,0.0,99.9323951,21.9,0.52568
125,Bahrain,2002,Developing,74.9,87.0,0,1.99,106.4303336,98.0,8,55.0,0,98.0,3.89,98.0,0.1,1312.33457,,6.2,5.9,0.796,13.5,Asia,False,74.822,735140,23.42410876,3.85486555,20130.4566,0.563380282,41899.754,18.05072089,4.611106606,0.0,99.92495691,21.7,0.53654
126,Bahrain,2001,Developing,74.7,9.0,0,1.95,1150.418063,99.0,5,54.8,0,99.0,3.8,99.0,0.1,12868.211,,6.2,6.0,0.794,13.3,Asia,False,74.635,697550,23.49652355,3.68104196,20014.74549,0.542253521,42071.24668,15.03863425,4.148081632,0.0,99.91751872,21.5,0.53557
127,Bahrain,2000,Developing,74.5,92.0,0,2.15,167.7270642,97.0,6,54.5,0,97.0,3.51,97.0,0.1,13636.34668,,6.2,6.0,0.786,13.2,Asia,False,74.44,664610,23.8937121,3.56132603,20638.13743,0.521126761,42133.98012,6.153732546,3.961670969,0.0,99.91008053,21.2,0.53845
128,Bangladesh,2015,Developing,71.8,129.0,92,,0.0,97.0,240,18.3,113,97.0,,97.0,0.1,121.15812,1612886.0,17.9,18.3,0.575,10.2,Asia,True,71.514,156256287,0.461997426,2.63947296,320.2099233,14.46877161,3555.50526,12.9,1.350969947,2.695839017,97.10160247,3.1,0.0
129,Bangladesh,2014,Developing,71.4,132.0,98,0.01,10.44640334,97.0,289,17.7,121,97.0,2.82,97.0,0.1,184.56543,15945279.0,18.1,18.6,0.57,10.0,Asia,True,71.231,154517385,0.413092687,2.65588379,301.967618,14.47636475,3368.056164,11.9,1.279412463,3.552648541,96.96925348,2.9,0.0
130,Bangladesh,2013,Developing,71.0,135.0,104,0.01,52.82986467,96.0,237,17.0,130,96.0,2.88,96.0,0.1,951.8894535,157571292.0,18.3,18.8,0.565,10.0,Asia,True,70.93,152761413,0.396697028,2.65446854,283.4660589,14.4839579,3143.585503,6.63,1.258197522,4.422388071,96.83255493,2.7,0.0
131,Bangladesh,2012,Developing,77.0,137.0,111,0.01,59.2589257,94.0,1986,16.4,139,94.0,3.8,94.0,0.1,856.342857,15572753.0,18.5,19.0,0.557,9.9,Asia,True,70.606,151005733,0.384025166,2.74823475,265.6405673,14.49155105,2937.628798,5.0,1.324419491,5.30484137,96.69158904,2.6,0.0
132,Bangladesh,2011,Developing,73.0,14.0,118,0.01,62.34988484,96.0,5625,15.8,150,96.0,3.16,96.0,0.1,835.789341,153911916.0,18.7,19.2,0.545,9.4,Asia,True,70.256,149273134,0.364566595,2.76118398,247.2633775,14.4991442,2620.83379,4.5,1.355517777,6.200095368,96.54632933,2.4,0.0
133,Bangladesh,2010,Developing,69.9,142.0,126,0.01,62.65945432,94.0,788,15.2,161,94.0,3.6,94.0,0.1,757.6717572,15214912.0,18.9,19.4,0.535,8.9,Asia,True,69.881,147575433,0.342739986,2.68101048,226.0479448,14.50673734,2439.337003,3.7,1.320837396,7.107841592,96.39688709,2.2,0.0
134,Bangladesh,2009,Developing,69.5,144.0,135,0.01,53.26400378,97.0,718,14.6,173,97.0,2.91,97.0,0.1,681.125368,1545478.0,19.1,19.7,0.523,8.4,Asia,True,69.485,145924795,0.306664813,2.56097794,207.526929,14.53130983,2308.982807,3.1,1.156730939,8.027558194,96.24343833,2.1,0.00151
135,Bangladesh,2008,Developing,69.1,147.0,144,0.01,42.48865034,96.0,2660,14.0,186,96.0,2.85,96.0,0.1,615.7775411,14885814.0,19.3,19.9,0.52,8.6,Asia,True,69.072,144304164,0.288141386,2.48848343,206.104875,14.55588308,2208.616328,2.5,1.059529893,8.958818692,96.0861324,1.9,0.00089
136,Bangladesh,2007,Developing,68.6,151.0,154,0.01,46.36536703,95.0,2924,13.5,201,96.0,2.8,94.0,0.1,541.651484,147139191.0,19.5,2.1,0.513,8.6,Asia,True,68.648,142660381,0.266296791,2.55897784,196.9399144,14.58045556,2067.677468,1.8,1.114480186,9.901515171,95.92502197,1.8,0.00092
137,Bangladesh,2006,Developing,68.2,152.0,164,0.01,42.3304549,86.0,6192,13.0,215,95.0,2.8,94.0,0.1,494.51466,1453684.0,19.7,2.3,0.506,8.4,Asia,True,68.213,140921154,0.254752395,2.48439622,176.0773264,14.60502804,1903.738526,1.0,1.108238774,10.85529088,95.76021655,1.7,0.00101
138,Bangladesh,2005,Developing,67.8,155.0,174,0.01,38.05462002,45.0,25934,12.5,231,94.0,2.68,93.0,0.1,484.155471,14343111.0,19.9,2.5,0.499,8.2,Asia,True,67.773,139035505,0.235263641,2.41363597,165.308346,14.62960052,1754.727931,0.241637326,1.09089437,11.81975742,95.59186057,1.6,0.00012
139,Bangladesh,2004,Developing,67.3,158.0,185,0.01,4.11469667,11.0,9743,12.0,247,88.0,2.62,99.0,0.1,46.7579167,14137489.0,2.1,2.7,0.491,8.1,Asia,True,67.331,136986429,0.222868797,2.33950281,129.3923379,14.654173,1620.885204,0.199036334,1.123505863,12.79449404,95.42010696,1.5,0.00073
140,Bangladesh,2003,Developing,66.8,161.0,196,0.01,35.48458957,5.0,4067,11.6,264,9.0,2.51,87.0,0.1,432.7388972,139191.0,2.3,2.9,0.484,7.9,Asia,True,66.886,134791598,0.212401957,2.30958843,122.9863866,14.67874549,1524.346032,0.163877665,1.138286942,13.77956095,95.24974068,1.4,0.00065
141,Bangladesh,2002,Developing,66.3,164.0,207,0.01,0.397228764,,3484,11.2,280,83.0,2.59,83.0,0.1,4.6135745,1366667.0,2.5,21.1,0.476,7.7,Asia,True,66.43,132478077,0.207053129,2.25972915,115.144505,14.70331797,1452.12448,0.139920289,1.185764388,14.77443294,95.07781496,1.3,0.00109
142,Bangladesh,2001,Developing,65.8,168.0,219,0.01,3.395069781,,4414,1.8,298,85.0,2.47,85.0,0.1,42.5981152,1341716.0,2.7,21.3,0.468,7.5,Asia,True,65.956,130088709,0.198172464,2.06375051,104.6077366,14.72789045,1402.348408,0.129807974,1.288422776,15.77866165,94.90442754,1.2,0.00147
143,Bangladesh,2000,Developing,65.3,173.0,231,0.01,3.69633051,,5098,1.4,316,83.0,2.33,82.0,0.1,45.63371,131581243.0,2.9,21.5,0.459,7.3,Asia,True,65.447,127657862,0.169593942,2.07144356,97.16457802,14.75246293,1330.03556,0.071039423,1.357119181,16.77013429,94.73628029,1.1,0.00148
144,Belarus,2015,Developing,72.3,196.0,0,,0.0,99.0,2,62.3,0,99.0,,99.0,0.1,5949.11677,9489616.0,1.9,2.0,0.798,15.6,Europe,False,73.62439024,9461076,5.79426692,6.06533337,3690.103683,42.53416626,18095.66518,62.23036091,1.257482359,0.0,96.47706709,26.1,2.0
145,Belarus,2014,Developing,72.0,199.0,0,13.94,1147.1114,97.0,64,61.7,0,97.0,5.69,97.0,0.1,8318.429294,9474511.0,1.9,2.0,0.796,15.7,Europe,False,72.97073171,9448515,6.29728587,5.38793373,3657.124679,42.53176531,19008.06102,59.02,1.26884247,0.0,96.46534969,25.6,2.16
146,Belarus,2013,Developing,71.7,23.0,0,14.66,1109.854619,98.0,16,61.1,1,98.0,6.7,98.0,0.1,7978.825443,9465997.0,2.0,2.0,0.796,15.7,Europe,False,72.47073171,9443211,6.352712195,5.69559479,3704.309041,42.54194019,18994.19019,54.17,1.270796652,0.0,96.73802951,25.1,2.36
147,Belarus,2012,Developing,71.9,194.0,0,16.35,91.70962117,97.0,10,6.5,1,98.0,5.1,98.0,0.1,694.243915,9464495.0,2.0,2.1,0.793,15.6,Europe,False,71.96585366,9446836,6.344981391,5.245327,3632.87856,42.54037723,18105.28672,46.91,1.229218722,0.0,97.00804146,24.6,2.19
148,Belarus,2011,Developing,72.0,232.0,0,17.31,846.9113071,98.0,50,59.9,1,98.0,4.92,98.0,0.1,6519.71753,9473172.0,2.0,2.1,0.787,15.5,Europe,False,70.55365854,9461643,6.18814293,4.87438536,3566.173013,42.53462126,16563.20141,39.64889566,1.22449511,0.0,97.27530465,24.1,2.3
149,Belarus,2010,Developing,73.0,222.0,0,14.44,8.49409518,96.0,1,59.3,1,99.0,5.55,98.0,0.1,63.38877,949583.0,2.0,2.2,0.78,15.5,Europe,False,70.40487805,9483836,6.50264283,5.65693998,3299.460902,42.53284837,15361.83171,31.8,1.341383433,0.0,97.53976199,23.7,2.37
150,Belarus,2009,Developing,70.0,226.0,0,14.09,434.7985025,98.0,0,58.7,1,98.0,6.9,96.0,0.1,5176.172649,956765.0,2.1,2.2,0.771,15.4,Europe,False,70.40731707,9504583,6.03919199,5.39037848,3481.743517,42.3577364,14050.57156,27.43,1.372576981,0.0,97.80112807,23.3,2.33006
151,Belarus,2008,Developing,70.0,224.0,1,14.67,501.8056141,98.0,0,58.2,1,98.0,5.95,97.0,0.1,6376.183153,9527985.0,2.1,2.3,0.755,15.1,Europe,False,70.45609756,9527985,6.352864617,5.29415369,3393.908536,42.18095435,13898.99968,23.0,1.453492852,0.0,98.0592468,22.8,2.45578
152,Belarus,2007,Developing,69.8,226.0,1,14.22,464.077513,91.0,1,57.7,1,9.0,6.44,95.0,0.1,4735.484827,956953.0,2.2,2.3,0.739,14.9,Europe,False,70.20731707,9560953,6.029733806,5.69203281,3365.981865,42.00521437,12332.50292,19.7,1.649765914,0.0,98.31485789,22.4,2.28644
153,Belarus,2006,Developing,68.9,243.0,1,12.6,364.426052,98.0,149,57.2,1,97.0,6.34,99.0,0.1,3848.215966,964924.0,2.2,2.4,0.723,14.6,Europe,False,69.40487805,9604924,6.15517613,5.57381344,3245.372088,41.82864803,11006.45591,16.2,1.709412492,0.0,98.56788355,22.1,1.95326
154,Belarus,2005,Developing,68.1,252.0,1,11.01,45.65007798,99.0,1,56.7,1,98.0,6.89,99.0,0.1,3126.71767,9663915.0,2.3,2.5,0.713,14.4,Europe,False,68.85121951,9663915,5.875465459,6.07036781,3174.053092,41.66728294,9647.121181,14.314,1.498453135,0.0,98.81829548,21.7,1.55644
155,Belarus,2004,Developing,68.2,247.0,1,12.05,42.33443901,99.0,2,56.2,1,99.0,6.59,99.0,0.1,2378.33927,973146.0,2.4,2.5,0.703,14.1,Europe,False,68.95609756,9730146,5.759420354,5.73709631,3063.056939,41.49495846,8491.894839,13.784,1.358222314,0.0,99.06604793,21.3,1.3344
156,Belarus,2003,Developing,67.7,253.0,1,11.17,23.83578594,56.0,21,55.8,1,53.0,6.59,5.0,0.1,1819.525644,9796749.0,2.5,2.6,0.695,13.9,Europe,False,68.55365854,9796749,5.379335611,5.76984167,3000.745625,41.3166951,7369.845906,11.407,1.2990639,0.0,99.28288538,20.9,3.2
157,Belarus,2002,Developing,67.2,262.0,1,12.23,145.4233629,99.0,14,55.3,1,99.0,6.47,99.0,0.1,1479.383142,9865548.0,2.5,2.7,0.687,13.6,Europe,False,68.05609756,9865548,5.254649833,5.62329483,3009.402482,41.14007366,6704.592279,8.950971315,1.400245801,0.0,99.27938665,20.6,2.73
158,Belarus,2001,Developing,67.7,254.0,1,10.74,14.06141699,93.0,45,54.9,1,99.0,6.62,99.0,0.1,1244.373185,9928549.0,2.6,2.7,0.681,13.3,Europe,False,68.50731707,9928549,5.225335545,5.70827103,2996.309475,40.9610341,6244.747744,4.300616022,1.438290747,0.0,99.27585121,20.2,1.15
159,Belarus,2000,Developing,68.0,247.0,1,12.98,24.24947846,7.0,21,54.4,1,99.0,6.13,99.0,0.1,1276.28834,997961.0,2.7,2.8,0.675,13.1,Europe,False,68.91219512,9979610,5.304816521,5.2760601,3005.364257,40.78423253,5801.75813,1.860398126,1.346984151,0.0,99.27228634,19.9,1.18575
160,Belgium,2015,Developed,81.1,74.0,0,,0.0,98.0,47,63.7,1,99.0,,99.0,0.1,4356.875,11274196.0,1.0,1.0,0.895,16.6,Europe,False,80.99268293,11274196,8.437851999,10.43065357,7709.123078,22.76420079,46200.90445,85.05294175,0.909284202,0.0,99.9999977,24.1,4.6
